idMeasure;dtDate;nmActivePower;nmAmbientTemp ;nmControllerHubTemp;nmControllerTopTemp;nmFrequency;nmGeneratorSpeed;nmRotorSpeed;nmWindSpeed; nmPressure;nmNacelleDir;nmNacelleTemp;nmProduciblePower;nmProduciblePowerVestas;idDevice
;03/11/21 10:30;2994,851074;21,00003433;33,00005341;40,00006485;49,99484634;1512,138428;13,4092865;12,76514721;247,2329407;156,6707611;33,00005341;2999;3000,004883;157
;03/11/21 10:40;2865,472168;21,00003624;33,00005722;40,00006866;49,99328232;1497,262939;13,2886982;11,89080048;247,0505676;156,4841766;33,20928574;2990;2891,63208;157
;03/11/21 10:50;2964,549072;21,00003433;33,00005341;39,90000153;49,99339294;1509,220581;13,42145729;11,45575047;246,7725372;155,1877899;33,00005341;3000;2996,352051;157
;03/11/21 11:00;2999,433594;21,00003433;33,00005341;39,01015091;50,00519943;1519,693848;13,47394276;11,31589794;245,8914795;171,2229462;33,00005341;3000;3000,004883;157
;03/11/21 11:10;3002,337891;21,00003433;33,20001984;39,00006485;49,97249222;1514,533813;13,444561;12,1603384;247,1405487;172,5917969;33,20004654;2990;3000,004883;157
;03/11/21 11:20;2995,498535;21,00003433;33,19996643;39,00006485;49,98376465;1519,059692;13,47608566;14,14327431;246,9078522;161,6603394;33,00005341;3000;3000,004883;157
;03/11/21 11:30;2999,69873;21,00003433;33,00005341;39,00006485;49,97890854;1520,76062;13,47964287;14,01760864;247,0896301;160,6750336;33,00005341;3000;3000,004883;157
;03/11/21 11:40;2998,295898;21,2999897;33,00005341;39,00006485;49,96063232;1510,799927;13,39001656;13,53383923;247,9417877;157,2719727;33,09999847;3000;3000,004883;157
;03/11/21 11:50;3000,237549;21,48988724;33,10002518;39,00006485;49,96375656;1521,302002;13,4981699;11,8131218;246,253952;157,7832184;33,40001297;2990;3000,004883;157
;03/11/21 12:00;3000,817627;21,81014252;33,50000381;39,00006485;49,98907471;1521,580444;13,49534893;13,45624256;247,5456238;162,4554901;33,28982925;3000;3000,004883;157
;03/11/21 12:10;3000,183105;21,18986893;33,3000412;39,00006485;49,99150848;1521,303101;13,51929569;12,68062019;246,361145;159,7546387;33,61013794;2997;3000,004883;157
;03/11/21 12:20;2996,37207;21,21014214;33,50003052;39,00006485;49,99631882;1519,486328;13,48465252;13,76572514;247,6950531;161,6669922;33,78988266;3000;3000,004883;157
;03/11/21 12:30;3001,48999;21,38990784;33,49998093;39,00006485;49,98910141;1512,455566;13,43430614;13,66471577;247,2852478;158,3656769;33,19997025;3000;3000,004883;157
;03/11/21 12:40;2999,702881;22,00003624;33,78987503;39,09999847;49,98107529;1518,748535;13,49034119;12,83654118;246,4060974;159,3296509;33,70000839;2999;3000,004883;157
;03/11/21 12:50;2999,601807;22,00003624;33,79998016;39,00006485;49,99712753;1518,469482;13,49314785;11,71650314;246,1545258;159,3103485;34,00005722;3000;3000,004883;157
;03/11/21 13:00;3001,592041;22,00003624;34,00005722;39,00006485;49,99604034;1522,052612;13,48711109;11,92558289;247,4783783;159,3321533;34,00005722;2990;3000,004883;157
;03/11/21 13:10;2999,737061;22,00003624;34,00005722;39,00006485;49,96452713;1522,833618;13,49598312;12,48908806;246,0161743;160,6560364;34,00005722;2997;3000,004883;157
;03/11/21 13:20;3001,782959;22,00003624;34,00005722;39,00006485;49,9832077;1519,06958;13,50047588;12,44079876;247,766983;162,08078;34,00005722;2997;3000,004883;157
;03/11/21 13:30;3000,008789;22,00003624;34,00005722;39,00006485;49,99176025;1514,034668;13,43273258;12,35155106;247,7691498;155,1473083;34,00005722;2997;3000,004883;157
;03/11/21 13:40;2993,877441;22,00003624;34,00005722;39,00006485;49,98877716;1518,725586;13,49759293;11,56744003;247,7159882;155,806839;34,00005722;3000;2996,826904;157
;03/11/21 13:50;2999,737549;22,00003624;34,00005722;39,00006485;49,99110794;1521,105225;13,50423145;12,37538338;246,5361328;159,1343384;34,00005722;2997;3000,004883;157
;03/11/21 14:00;2999,806396;22,00003624;34,00005722;39,00006485;49,99617004;1519,238037;13,48532963;12,96174335;247,432663;156,6590881;34,00005722;2999;3000,004883;157
;03/11/21 14:10;3003,236816;22,00003624;34,00005722;39,00006485;49,96524429;1519,695313;13,49182892;12,55299282;247,1400452;154,9312286;34,00005722;2997;3000,004883;157
;03/11/21 14:20;2998,841553;22,00003624;34,00005722;39,00006485;49,96850967;1515,210327;13,46035099;11,964674;246,9425507;155,4085999;34,00005722;2990;3000,004883;157
;03/11/21 14:30;2999,474365;22,00003624;34,00005722;39,00006485;49,97417831;1520,660522;13,50328922;12,51224804;246,0843658;152,4038544;34,00005722;2997;3000,004883;157
;03/11/21 14:40;3001,236084;22,00003624;34,00005722;39,00006485;49,97880936;1518,956665;13,48389721;12,47120953;245,8661346;154,1511841;34,00005722;2997;3000,004883;157
;03/11/21 14:50;2983,568604;22,00003624;34,00005722;39,00006485;49,97354507;1511,828369;13,41292763;11,23288345;247,4818573;157,1712341;34,00005722;2999;2998,325195;157
;03/11/21 15:00;2986,291992;22,09996414;34,00005722;39,00006485;49,99134827;1515,257202;13,45955181;11,37233829;245,5534821;159,2969055;34,00005722;3000;2998,775635;157
;03/11/21 15:10;2997,029297;22,00003624;34,10095978;38,91010666;50,01194;1518,532593;13,51541996;11,58160686;246,5496521;157,3999939;34,00005722;3000;3000,004883;157
;03/11/21 15:20;2996,000732;22,00003624;34,09999847;38,5;49,9812088;1521,986206;13,50431442;12,3325243;247,0340271;157,3999939;34,00005722;2997;3000,004883;157
;03/11/21 15:30;2996,178711;22,00003624;34,28990555;38,29999542;49,9913559;1517,59436;13,45119858;12,31783295;245,4309235;153,1800079;34,00005722;2997;3000,004883;157
;03/11/21 15:40;2996,631348;22,00003624;34,40001678;38,00006485;49,99106979;1516,89856;13,49352455;12,36238098;246,8260651;155,2069855;34,00005722;2997;3000,004883;157
;03/11/21 15:50;2994,994873;22,00003624;34,50001144;38,00006485;49,98143387;1514,759888;13,44569016;12,29999542;247,0521393;158,7949982;34,00005722;2997;3000,004883;157
;03/11/21 16:00;2997,453369;22,00003624;34,40001297;38,00006485;49,99467468;1515,084961;13,4268322;12,10249519;247,3699493;155,5233612;34,00005722;2990;3000,004883;157
;03/11/21 16:10;2993,200439;22,18989182;34,8999939;38,00006485;49,99966049;1518,224365;13,46102619;13,10115719;247,4130402;156,3000031;34,00005722;2999;3000,004883;157
;03/11/21 16:20;2999,254883;22,31010246;35,00005722;38,00006485;49,97747803;1517,641968;13,45898724;13,59665012;246,6994171;148,8427277;34,00005722;3000;3000,004883;157
;03/11/21 16:30;2994,684814;22,00003624;34,6999855;38,00006485;49,98137283;1513,087402;13,44251537;13,38178921;248,2491455;148,0650024;33,89999771;3000;3000,004883;157
;03/11/21 16:40;2992,460205;22,00003624;34,80001068;38,09999847;49,97563553;1520,350952;13,49318504;13,8903017;247,8261719;148,0449982;33,79999542;3000;3000,004883;157
;03/11/21 16:50;2993,564453;22,00003624;35,00005722;38,48988724;49,97011566;1517,409546;13,48112392;14,57180214;246,4139709;152,0688629;33,21009445;3000;3000,004883;157
;03/11/21 17:00;2997,258057;22,00003624;34,80000305;39,00006485;49,9685936;1522,876587;13,49819469;14,21279526;246,1516876;151,1000061;33,18989182;3000;3000,004883;157
;03/11/21 17:10;2996,981201;21,51010895;35,00005722;39,00006485;49,99801254;1519,493896;13,48647785;12,33658504;246,116333;147,6835175;33,61009979;2997;3000,004883;157
;03/11/21 17:20;2995,516357;21,00003433;35,00005722;39,00006485;49,97530746;1514,15686;13,4838562;13,20409203;246,7401886;141,6300049;33,00005341;2999;3000,004883;157
;03/11/21 17:30;2993,516846;21,00003433;35,00005722;39,00006485;49,96500397;1519,1427;13,47613716;14,49896336;246,6416168;141,625;33,00005341;3000;3000,004883;157
;03/11/21 17:40;2992,033203;21,00003433;35,00005722;39,00006485;49,98657608;1517,853027;13,47144985;14,14264774;245,9612579;141,625;33,00005341;3000;3000,004883;157
;03/11/21 17:50;2988,920166;21,00003433;35,00005722;39,00006485;49,98095703;1515,010742;13,45922565;16,45093155;247,6121063;141,6325073;33,00005341;3000;3000,004883;157
;03/11/21 18:00;2993,454102;21,00003433;35,00005722;39,78989029;50,00248718;1513,093872;13,43922329;15,43213272;246,1703796;138,9320679;33,00005341;3000;3000,004883;157
;03/11/21 18:10;2994,407959;21,00003433;35,00005722;40,00006485;50,01539612;1517,94043;13,46441364;16,09998703;247,3475037;134,9717865;33,00005341;3000;3000,004883;157
;03/11/21 18:20;2993,043701;21,00003433;35,00005722;40,00006485;49,99290466;1516,619385;13,41320133;15,80799198;247,4906921;137,9052429;33,00005341;3000;3000,004883;157
;03/11/21 18:30;2990,109131;21,00003433;35,00005722;40,00006485;49,99508286;1517,413086;13,51635456;17,57988739;247,96315;136,0975037;33,20000839;3000;3000,004883;157
;03/11/21 18:40;2992,460205;21,00003433;35,00005722;40,00006485;50,00025177;1515,460205;13,42999458;18,07432747;245,0319519;136,0975037;33,49998474;3000;3000,004883;157
;03/11/21 18:50;2989,270752;21,08989525;35,00005722;40,48988342;49,99049759;1523,361938;13,51216316;18,28157043;242,8715363;139,5873108;33,59999466;3000;3000,004883;157
;03/11/21 19:00;2994,401611;21,01011086;35,00005722;41,00006866;50,00527573;1514,087646;13,41602898;20,13645744;247,4740753;141,4749908;33,98989105;3000;3000,004883;157
;03/11/21 19:10;2994,518066;21,00003433;35,00005722;41,00006866;49,99002457;1517,12915;13,47149563;19,4056778;244,9335938;141,4871521;34,00005722;3000;3000,004883;157
;03/11/21 19:20;2990,660156;21,20000076;35,00005722;41,00006866;50,00396729;1518,08252;13,5128212;19,88020515;247,0089264;141,4674988;34,00005722;3000;3000,004883;157
;03/11/21 19:30;2990,227783;21,00003433;35,00005722;41,00006866;50,00791168;1516,124756;13,47111702;18,77882195;246,9534912;142,0053101;34,20001221;3000;3000,004883;157
;03/11/21 19:40;2998,830566;21,189888;35,00005722;41,00006866;49,9949379;1525,165405;13,52853107;19,37749481;242,8392792;138,120636;34,00005722;3000;3000,004883;157
;03/11/21 19:50;2993,615967;21,7101078;35,00005722;41,00006866;50,00966644;1523,338623;13,52612972;21,04503822;247,3728638;135,9547272;34,3000145;3000;3000,004883;157
;03/11/21 20:00;2993,417969;21,58988571;35,00005722;41,00006866;50,0154686;1514,308838;13,45921326;20,96277618;247,8861389;138,7452393;34,0898819;3000;3000,004883;157
;03/11/21 20:10;2993,483154;21,51009941;35,00005722;41,00006866;49,95734406;1518,770874;13,51361847;19,45726395;249,6380005;142,7835999;34,11010742;3000;3000,004883;157
;03/11/21 20:20;2995,477783;21,30001068;35,00005722;41,00006866;49,98770905;1511,486572;13,46816158;20,18501663;247,3636627;140,214035;34,09999466;3000;3000,004883;157
;03/11/21 20:30;2992,146729;21,09999847;35,00005722;41,00006866;50,02065659;1516,767578;13,43931198;20,32757568;248,1347198;142,5736694;34,2898941;3000;3000,004883;157
;03/11/21 20:40;2996,246094;21,08990669;35,09998322;41,00006866;49,9978981;1522,139771;13,51093197;20,68259621;244,4765167;141,4375;34,01013184;3000;3000,004883;157
;03/11/21 20:50;2986,647217;21,51013374;35,10000229;41,00006866;50,00380325;1511,653931;13,42694283;21,62509727;246,4326324;141,4178467;34,58987808;2999;3000,004883;157
;03/11/21 21:00;2989,194092;21,3999939;35,19998932;41,00006866;49,99285507;1515,265991;13,43996143;19,84181404;247,0785675;144,9363556;34,31010818;3000;3000,004883;157
;03/11/21 21:10;2988,901855;21,08989143;35,29998016;41,00006866;49,91814423;1518,528198;13,43532944;19,33093643;247,9565582;143;34,00005722;3000;3000,004883;157
;03/11/21 21:20;2990,992676;21,71011162;35,38989258;41,00006866;50,00442886;1516,50061;13,48488808;20,79802513;245,9284973;143;34,39998245;3000;3000,004883;157
;03/11/21 21:30;2989,872803;21,60000229;35,61011124;41,00006866;50,02133942;1518,354614;13,51941013;20,36115456;246,819931;143;34,19999313;3000;3000,004883;157
;03/11/21 21:40;2992,161377;21,59998512;35,88989258;41,00006866;50,01228714;1512,292969;13,47285843;20,36038399;245,2706604;143;34,40000534;3000;3000,004883;157
;03/11/21 21:50;2983,053711;21,10000229;35,69997406;41,00006866;50,01770401;1514,496704;13,48600769;20,06749916;249,0465546;141,7415161;34,20000076;3000;3000,004883;157
;03/11/21 22:00;2991,603271;21,29999924;35,8999939;41,00006866;50,01236343;1513,003296;13,4379406;19,61899948;242,7884521;140,4576721;34,10000229;3000;3000,004883;157
;03/11/21 22:10;2989,214355;21,20000839;35,89999771;41,00006866;49,97702408;1518,898438;13,47439384;18,67397499;246,2427216;145,5346375;34,00005722;3000;3000,004883;157
;03/11/21 22:20;2990,998047;21,00003433;35,69999313;41,00006866;50,00657654;1522,451782;13,48009872;16,61015129;247,1168976;150,4299164;34,00005722;3000;3000,004883;157
;03/11/21 22:30;2990,318115;21,00003433;35,90001678;41,00006866;50,00860596;1513,822388;13,47022533;15,88228798;246,3106689;158,0489655;33,70001221;3000;3000,004883;157
;03/11/21 22:40;2988,349609;21,00003433;36,00006104;41,00006866;49,99432755;1521,62915;13,49500465;17,54529762;246,7285004;153,2498016;33,89999771;3000;3000,004883;157
;03/11/21 22:50;2993,359619;21,00003433;35,69999313;41,00006866;50,01263046;1518,016357;13,47078991;16,74824905;247,4580688;155,0683136;34,00005722;3000;3000,004883;157
;03/11/21 23:00;2990,567139;21,09999657;35,70000076;41,00006866;50,01346207;1521,838989;13,52821732;17,96818924;246,8026428;151,7503815;34,00005722;3000;3000,004883;157
;03/11/21 23:10;2996,195801;21,6899128;36,00006104;41,00006866;49,981987;1520,706909;13,52239895;18,75282478;244,7180939;147;34,00005722;3000;3000,004883;157
;03/11/21 23:20;2997,272217;21,51009941;36,00006104;41,1000061;49,9900589;1517,121216;13,46145916;18,74804497;246,7170868;147;34,09999847;3000;3000,004883;157
;03/11/21 23:30;2990,397949;21,58988571;35,79999542;41,10000229;50,0059166;1514,375366;13,44103527;18,866539;247,0090027;147;34,00005722;3000;3000,004883;157
;03/11/21 23:40;2993,438477;21,80000114;36,00006104;41,00006866;50,00307083;1521,902832;13,52326202;18,70358086;247,3787384;147,0280304;34,09999847;3000;3000,004883;157
;03/11/21 23:50;2994,37915;21,01011086;36,00006104;41,00006866;50,02131653;1517,670776;13,49931812;16,47484016;247,4385834;153,9823608;34,00005722;3000;3000,004883;157
;04/11/21 00:00;2995,246826;21,58989143;36,00006104;41,00006866;50,02488708;1517,723877;13,49069691;13,018466;248,1284485;161,7232361;33,8000145;2999;3000,004883;157
;04/11/21 00:10;2991,464844;22,68989182;36,00006104;41,00006866;49,97472;1512,512329;13,4393158;13,12421322;247,6450043;174,4597626;33,90000153;2999;3000,004883;157
;04/11/21 00:20;2996,635498;22,21011162;36,00006104;41,00006866;50,00635529;1518,757813;13,49104404;12,10980701;247,1056671;176,3348389;34,00005722;2990;3000,004883;157
;04/11/21 00:30;2877,488525;22,00003624;36,00006104;41,00006866;50,02441406;1492,107178;13,25067616;10,42591763;245,2394257;180,9914551;34,00005722;2987;2874,339111;157
;04/11/21 00:40;2023,483032;21,69997215;36,00006104;40,71010971;50,02389908;1313,363525;11,64878559;8,396074295;246,52388;189,2680969;34,28989029;2063;2042,102661;157
;04/11/21 00:50;1518,697144;21,21011162;36,68989944;40,00006485;50,03945541;1178,479614;10,46850395;7,872422218;246,989212;173,0319977;35,00005722;1725;1508,172363;157
;04/11/21 01:00;1659,406006;21,19999313;37,00006104;39,5100975;50,02961731;1232,454224;10,93331337;8,05411911;246,3233337;168,0328522;35,68989182;1725;1668,698853;157
;04/11/21 01:10;564,1084595;21,00003433;37,28988647;39,00006485;49,96133041;878,6734009;7,790840149;5,638121605;246,7302094;175,4733582;35,31010818;537;567,5802002;157
;04/11/21 01:20;340,9356384;20,61010551;38,00006485;39,00006485;49,99618149;771,6860352;6,859184742;5,137092113;245,9213257;280,4703064;35,18989182;395;339,0245361;157
;04/11/21 01:30;663,102417;19,61010742;38,00006485;38,01011658;50,00239563;910,4829102;8,081138611;6,237032413;246,3185577;320,7914429;35,810112;709;661,5268555;157
;04/11/21 01:40;489,8300171;19,00003242;38,00006485;38,00006485;49,99711227;831,5932007;7,381263733;5,709546089;247,122818;323,8921509;35,10000229;537;489,6950684;157
;04/11/21 01:50;513,1981812;19,00003242;38,00006485;37,2101059;50,01822281;839,6322632;7,452228069;5,781552315;246,3840179;323,8999939;35,00005722;709;512,9630737;157
;04/11/21 02:00;540,6678467;18,69998741;38,00006485;37,00006104;50,02082825;851,9299927;7,560786724;5,869114876;247,3757629;324,7765198;34,81011963;709;540,2426758;157
;04/11/21 02:10;779,251709;18,40000153;37,41011047;36,21010208;49,99732208;957,0997925;8,497943878;6,567474842;247,5028839;335,3999939;34,00005722;912;779,6943359;157
;04/11/21 02:20;654,2658081;18,79999924;37,38989639;36,00006104;49,99708176;913,1694336;8,100129128;6,231840611;247,3307495;335,3999939;34,00005722;709;654,9110107;157
;04/11/21 02:30;757,4873047;19,00003242;37,41009903;35,51010895;50,02046585;946,3044434;8,4047575;6,475482464;246,0111084;339,7326355;33,61013031;912;757,0154419;157
;04/11/21 02:40;662,0491333;18,90000916;37,189888;35,00005722;49,99387741;913,8844604;8,109101295;6,258348465;245,9228668;342,2000122;33,00005341;912;661,7672729;157
;04/11/21 02:50;441,1656494;18,79999924;38,00006485;35,00005722;50,01003647;804,0878906;7,133975029;5,547644138;247,2445068;346,9730225;33,00005341;537;439,2539978;157
;04/11/21 03:00;737,2444458;18,81010818;37,51010895;34,81011963;50,0068779;933,7485962;8,295557976;6,486142159;245,6149597;349,7000122;33,00005341;912;735,1779175;157
;04/11/21 03:10;1059,491821;18,50000191;37,00006104;34,00005722;49,98530579;1050,913086;9,327263832;7,226970196;246,7713623;345,4234619;33,00005341;1148;1057,625366;157
;04/11/21 03:20;890,9481812;18,19999123;37,00006104;34,00005722;50,01729584;1004,614014;8,91975975;6,718723774;246,1714935;341,9956665;33,00005341;912;891,7067261;157
;04/11/21 03:30;687,0842285;18,00003052;37,00006104;34,00005722;50,0079689;922,0195313;8,181429863;6,262952805;246,1377411;346,2000122;32,90000916;912;685,7780762;157
;04/11/21 03:40;673,5645142;18,09999466;37,00006104;33,810112;49,99486542;917,1073608;8,145688057;6,212393761;246,9180603;348,9937744;32,70001602;709;674,0794067;157
;04/11/21 03:50;599,7172852;18,00003052;37,00006104;33,00005341;50,00984955;883,8093262;7,84000206;6,040899277;246,2505798;355,2000122;33,00005341;709;600,2116699;157
;04/11/21 04:00;548,8953247;18,00003052;37,09999084;33,00005341;50,01278687;862,6220703;7,657117844;5,977807522;247,3887482;355,2000122;32,60002518;709;548,612793;157
;04/11/21 04:10;590,7384033;18,29999352;37,00006104;33,00005341;49,99843979;877,4076538;7,785789967;5,922531605;245,9091187;355,2000122;32,2101326;709;591,3907471;157
;04/11/21 04:20;575,5541382;18,38987923;37,00006104;33,00005341;50,00141144;873,4324341;7,758868217;5,901281834;246,6433868;355,2000122;32,28986359;709;575,4691772;157
;04/11/21 04:30;476,9282532;18,49997902;37,00006104;33,00005341;50,01342773;826,7349854;7,334214687;5,5736866;246,3266144;355,5503235;32,11008835;537;476,3810425;157
;04/11/21 04:40;544,7001953;18,01010513;37,00006104;32,41011047;49,9999733;855,0797119;7,592604637;5,898347855;246,3619537;0,100000001;32,00005341;709;545,3198242;157
;04/11/21 04:50;614,5530396;18,00003052;37,00006104;32,00005341;50,0091095;889,0311279;7,891129017;6,211951733;246,8506927;0,100000001;32,00005341;709;614,369812;157
;04/11/21 05:00;613,3140259;18,00003052;37,00006104;32,00005341;50,00691605;888,1508179;7,886811733;6,276502132;246,4274292;0,100000001;32,00005341;912;613,2689819;157
;04/11/21 05:10;836,3278809;18,18986702;37,00006104;32,00005341;50,01660919;980,0952759;8,698633194;6,736006737;246,0108032;355,8092651;32,00005341;912;838,1882935;157
;04/11/21 05:20;866,2828979;18,11011314;36,90000153;32,00005341;50,01929474;993,1136475;8,81319046;6,799681664;246,1931305;357,0930176;32,00005341;1148;866,7351685;157
;04/11/21 05:30;790,121582;18,00003052;36,89999008;32,00005341;50,01273346;961,5883179;8,54181385;6,512633801;246,7126617;353,8228455;32,00005341;912;789,0444946;157
;04/11/21 05:40;581,9638672;18,49999619;37,00006104;32,00005341;49,99044037;881,5353394;7,829002857;5,805751324;246,3230743;353,7999878;32,00005341;709;583,8759766;157
;04/11/21 05:50;565,0014038;18,10000038;37,00006104;32,00005341;49,99033356;863,715332;7,677603245;5,879653931;245,3781586;353,7999878;32,00005341;709;565,3157959;157
;04/11/21 06:00;656,0259399;18,00003052;36,81011581;32,00005341;50,01646042;900,6028442;7,985110283;6,200065136;246,8524323;350,3623657;32,00005341;709;657,1640625;157
;04/11/21 06:10;535,6564941;18,18989372;36,98989487;32,00005341;50,01310349;855,84198;7,594552517;5,659391403;247,7058258;349,1238098;32,00005341;537;535,8303223;157
;04/11/21 06:20;747,9971924;18,01010895;36,51010513;32,00005341;50,00675964;945,4794922;8,388289452;6,46725893;245,9069519;355,9996643;32,00005341;912;750,7687378;157
;04/11/21 06:30;665,3640747;17,80001068;36,19999313;31,31011391;50,01538086;910,6542358;8,092161179;6,272832394;247,0115509;356;32,00005341;912;665,0477295;157
;04/11/21 06:40;792,2439575;18,00003052;36,00006104;31,0000515;49,99121857;963,6089478;8,552158356;6,494137287;246,0108795;356,1520081;32,00005341;912;792,3094482;157
;04/11/21 06:50;786,5368652;17,51010895;36,00006104;31,0000515;49,99003601;961,4248047;8,541816711;6,546316624;246,7058868;1,088853121;32,00005341;912;788,137207;157
;04/11/21 07:00;602,8092041;17,30000305;36,09998322;31,0000515;49,98544693;887,3083496;7,880239964;6,046193123;247,6430054;354,7000122;32,00005341;709;603,2275391;157
;04/11/21 07:10;667,0270386;17,08988762;36,10001373;31,0000515;50,01722717;909,4525146;8,085788727;6,261816025;245,8005829;349,2216492;32,00005341;912;666,0305786;157
;04/11/21 07:20;771,0010376;17,30000877;36,00006104;31,0000515;49,97971344;954,2637939;8,475001335;6,518485069;245,84758;353,097168;32,00005341;912;770,9971924;157
;04/11/21 07:30;691,2109375;17,29999924;36,00006104;31,0000515;49,99388504;924,0239868;8,203527451;6,213630676;247,2257538;353,1000061;32,00005341;709;690,1466675;157
;04/11/21 07:40;674,0890503;17,51011086;36,00006104;31,0000515;49,98511505;913,2011719;8,110791206;6,259445667;247,9105835;0,017747412;32,00005341;912;674,7681885;157
;04/11/21 07:50;694,4590454;17,40000153;36,00006104;31,0000515;50,00597763;926,0372925;8,216365814;6,128195763;245,7934418;355,4619751;32,00005341;709;694,9979858;157
;04/11/21 08:00;679,934082;17,98988342;36,00006104;31,0000515;50,00149536;916,5652466;8,13862896;6,075483799;245,2026062;8,079275131;32,00005341;709;680,2261353;157
;04/11/21 08:10;816,9884644;17,8999939;36,00006104;31,0000515;50,00641251;974,0933838;8,655000687;6,43598032;245,4101257;14,39128304;32,00005341;912;817,1810303;157
;04/11/21 08:20;687,1959839;17,61009407;36,00006104;31,0000515;50,00761795;922,6425781;8,188551903;6,31280756;245,1354675;12,27537441;32,00005341;912;687,6453247;157
;04/11/21 08:30;783,5429077;17,88990402;36,00006104;31,0000515;49,98642349;953,5830688;8,469079971;6,381975174;244,7953186;12,63016129;32,00005341;912;782,432312;157
;04/11/21 08:40;996,8942261;18,00003052;35,69998932;31,0000515;49,9834938;1038,478516;9,215341568;6,748994827;244,8037109;16,79999924;32,00005341;912;997,1245117;157
;04/11/21 08:50;747,4472046;18,00003052;35,8999939;31,0000515;50,01173782;949,9679565;8,434782028;6,579880238;246,6051331;6,77576685;32,00005341;912;748,2277832;157
;04/11/21 09:00;789,3183594;18,00003052;35,9100914;31,0000515;50,01679611;955,4421997;8,493738174;6,414323807;247,3118744;0,047834028;32,00005341;912;788,5407104;157
;04/11/21 09:10;1094,984985;18,48987961;35,50000763;31,0000515;49,99326324;1063,187622;9,442265511;7,01818037;245,7092438;19,10917473;32,00005341;1148;1095,063965;157
;04/11/21 09:20;741,8774414;18,51010895;35,48987961;31,0000515;50,01377487;947,7788696;8,416603088;6,381018639;244,9664001;25,76337814;32,00005341;912;742,6338501;157
;04/11/21 09:30;655,1601563;18,80000687;35,90000153;31,0000515;50,01835251;909,0993042;8,0600214;6,008042812;247,6112213;15,10000038;32,00005341;709;656,7376709;157
;04/11/21 09:40;340,0081177;18,1000042;36,00006104;31,0000515;50,01088715;743,9194336;6,606130123;5,092825413;246,9860077;0,625026524;32,00005341;395;338,5785828;157
;04/11/21 09:50;848,3971558;18,00003052;35,810112;31,0000515;50,01506424;968,2362061;8,603949547;6,65418148;245,5518951;340,9855957;32,00005341;912;848,8609619;157
;04/11/21 10:00;847,0906372;18,00003052;35,2898941;31,0000515;50,01777267;982,1386108;8,717155457;6,493326187;245,1816406;346,7082825;32,00005341;912;844,3148804;157
;04/11/21 10:10;1123,919678;18,00003052;35,01011276;31,0000515;49,98723221;1075,254272;9,545336723;7,455152988;245,9457397;355,3189392;32,00005341;1416;1123,660889;157
;04/11/21 10:20;1311,215454;18,09999084;35,00005722;31,0000515;50,00922775;1129,70874;10,033288;7,609888554;245,2606964;352,0789185;32,00005341;1416;1312,512451;157
;04/11/21 10:30;653,8894653;18,68988419;35,08987808;31,0000515;50,02269745;914,4859009;8,112418175;5,924417973;247,7083282;5,807695866;32,00005341;709;658,5375366;157
;04/11/21 10:40;596,7584229;18,20000076;35,81010437;31,0000515;50,00579834;873,1463623;7,750555992;5,955453873;246,4736938;11,7907114;32,00005341;709;594,6191406;157
;04/11/21 10:50;940,4509277;18,69999123;35,20000076;31,0000515;50,00681686;1011,917419;8,994427681;6,925281525;245,6026001;356,6317139;32,00005341;1148;940,6759644;157
;04/11/21 11:00;665,2335205;18,4101162;35,29999161;31,0000515;50,01302338;908,9187622;8,064203262;6,084528446;246,9447327;359,4625854;32,00005341;709;664,368103;157
;04/11/21 11:10;889,4877319;18,48990822;35,00005722;31,0000515;50,00219727;995,9996338;8,8490839;6,696969986;246,3518982;355,3999939;32,00005341;912;889,3924561;157
;04/11/21 11:20;823,338562;18,70001221;35,00005722;31,0000515;50,01337051;976,0819702;8,671027184;6,51530695;247,2166443;355,3999939;32,00005341;912;823,8265991;157
;04/11/21 11:30;864,0588989;18,51010513;35,00005722;31,0000515;50,01610184;993,2410889;8,816713333;6,72162962;247,0815582;358,5056458;32,00005341;912;864,4415894;157
;04/11/21 11:40;706,6855469;18,48989105;35,00005722;31,0000515;50,00947189;931,7838745;8,278762817;6,242845535;245,2619934;1,895241618;32,00005341;709;706,9491577;157
;04/11/21 11:50;499,2029724;18,29999924;35,38990784;31,0000515;50,00973892;834,697937;7,414659023;5,771664143;246,6036224;4,034984589;32,00005341;709;499,4115906;157
;04/11/21 12:00;546,5088501;19,00003242;35,40000916;31,0000515;50,01535034;858,8748779;7,620342731;5,752175808;247,6953888;359,8999939;32,00005341;709;546,1303711;157
;04/11/21 12:10;511,0601501;19,00003242;35,70000076;31,0000515;49,99295044;840,3230591;7,463968754;5,490790844;245,307373;4,354853153;32,00005341;537;510,8134766;157
;04/11/21 12:20;511,6705627;18,61010933;35,11011887;31,0000515;50,00554276;841,4026489;7,464885712;5,683702469;246,1497498;15,12752151;32,00005341;537;510,0602417;157
;04/11/21 12:30;487,6343994;18,28988838;35,1000061;31,0000515;50,01131821;828,0699463;7,352157116;5,763823509;246,5616608;15,59469128;32,00005341;709;487,2895203;157
;04/11/21 12:40;521,0315552;19,00003242;35,19999313;31,0000515;50,00019836;847,5944214;7,525003433;5,683013439;245,2831268;11,30000019;32,00005341;537;523,1017456;157
;04/11/21 12:50;364,0240784;19,00003242;35,38988876;31,0000515;50,00567627;764,382019;6,780241013;5,022013664;245,7822723;17,79446602;32,00005341;395;366,5504456;157
